Date,SPY,rv
1999-05-11,0.0100685693116489,0.00010319744114682538
1999-05-12,0.007800386606874099,0.00022270668175
1999-05-13,0.004332613165689558,8.415449157142858e-05
1999-05-14,-0.026281084667738597,0.00014835929657142856
1999-05-17,0.003032142304219221,7.895217781349208e-05
1999-05-18,-0.0018646998626117295,0.00014771700781349205
1999-05-19,0.007206681515949498,0.00010042619400396825
1999-05-20,-0.006040870446849311,5.193760006349207e-05
1999-05-21,-0.0056085832993399976,5.766021334920635e-05
1999-05-24,-0.01677993367473629,0.00014596741143253967
1999-05-25,-0.01633809140520981,0.0001752434179206349
1999-05-26,0.011081427591043358,0.0002088796271468254
1999-05-27,-0.014478359637621452,0.00016698070406349208
1999-05-28,0.012680056537267781,0.0001088005154325397
1999-06-01,-0.0034858602352292323,0.00010052722448015873
1999-06-02,0.0009627347839495926,0.00010572510744444445
1999-06-03,0.005519150166355402,9.779854025396823e-05
1999-06-04,0.019901197115379965,7.112215625396825e-05
1999-06-07,0.002576639440022177,4.599816228571428e-05
1999-06-08,-0.009875852312837274,4.548690514285715e-05
1999-06-09,-0.0009454378809961028,4.1600406920634925e-05
1999-06-10,-0.009266873451140079,0.0001192579212857143
1999-06-11,-0.00839035355725315,0.00015603377157142855
1999-06-14,0.0009622718460464696,8.214748667063493e-05
1999-06-15,0.006711760799076316,7.677768019444444e-05
1999-06-16,0.01893114133180962,3.593943990321428e-05
1999-06-17,0.009332625272295836,8.177678934920633e-05
1999-06-18,0.001154754880991149,5.0735226920634926e-05
1999-06-21,0.0023241099848281266,3.660663704142857e-05
1999-06-22,-0.006988057365203915,5.3624464321428576e-05
1999-06-23,-0.004920967711592006,5.391270032142857e-05
1999-06-24,-0.0075458192823880665,0.00010630236603571431
1999-06-25,-0.002488323612876542,4.3740833813492065e-05
1999-06-28,0.012145759682414159,2.4143290478134926e-05
1999-06-29,0.009333018210807786,4.4245562099206354e-05
1999-06-30,0.01795170885865449,0.00037777784533730166
1999-07-01,0.007499315929728745,6.97918012857143e-05
1999-07-02,0.009912253882376376,3.098701067063492e-05
1999-07-06,-0.00022411819168688396,6.982653889285713e-05
1999-07-07,0.0013448185922300127,4.040564543253968e-05
1999-07-08,0.0007828820654918189,0.00010905692573015874
1999-07-09,0.0059111324597678205,2.2017766038134922e-05
1999-07-12,-0.004458009238081928,4.658964014285715e-05
1999-07-13,-0.003580823879407724,3.723121593813492e-05
1999-07-14,0.0055899158307441965,4.6967060571428576e-05
1999-07-15,0.00633417480660281,3.575666541730158e-05
1999-07-16,0.005413360962211122,3.528563804480158e-05
1999-07-19,-0.006632962530975561,5.085734628571429e-05
1999-07-20,-0.020732170486280843,0.00010643750248015874
1999-07-21,-0.001133350959281465,8.257053174999998e-05
1999-07-22,-0.013237290806446644,0.0001698353447777778
1999-07-23,-0.0019553345403835465,7.796455644444442e-05
1999-07-26,-0.007393246908698359,4.4787748587301586e-05
1999-07-27,0.00831387020109009,4.6500248015873015e-05
1999-07-28,0.003214817176838025,5.918361657142856e-05
1999-07-29,-0.014082594202179166,9.379238143253967e-05
1999-07-30,-0.012400066328244641,0.00011715669434920635
1999-08-02,0.0023515247638261627,8.592859289285715e-05
1999-08-03,-0.004707865315272564,0.0002041416005714286
1999-08-04,-0.013780182180692435,0.00014203964781349206
1999-08-05,0.00905004798939757,0.0002344911735873016
1999-08-06,-0.010965511130855532,0.00010998910803571428
1999-08-09,-0.0021603545246771105,7.128800406349207e-05
1999-08-10,-0.011111199586607334,0.0002102383741111111
1999-08-11,0.012072107945856558,8.081463432142858e-05
1999-08-12,-0.0006001243136255496,7.684724444444445e-05
1999-08-13,0.022907253750222623,4.1916294349206355e-05
1999-08-16,0.004448791717199363,4.270465334920635e-05
1999-08-17,0.006521618269998086,7.470213339682538e-05
1999-08-18,-0.007222303904003802,4.948310406349207e-05
1999-08-19,-0.008216687245078624,8.895150381349205e-05
1999-08-20,0.010085530238278295,2.626184603571429e-05
1999-08-23,0.01895498902178705,4.011466209920634e-05
1999-08-24,0.0036580870430924506,0.00016715169114682539
1999-08-25,0.010214287690232915,8.54900306706349e-05
1999-08-26,-0.012041042377555655,5.8216424142857134e-05
1999-08-27,-0.0121887780490475,9.645632003571426e-05
1999-08-30,-0.018683073566787556,5.934170781349207e-05
1999-08-31,-0.0037792707214059362,0.0001895990676825397
1999-09-01,0.012230204505284448,7.820280128571429e-05
1999-09-02,-0.011874889143222767,0.00020673290876587302
1999-09-03,0.02879410739342525,3.446654354349207e-05
1999-09-07,-0.0036835331387674586,5.021339333730159e-05
1999-09-08,-0.004855571530484326,0.00010599602867063492
1999-09-09,-0.0004641904480209291,5.962252292063492e-05
1999-09-10,0.00831387020109009,7.660886958730159e-05
1999-09-13,-0.006807532008436645,2.369883200142857e-05
1999-09-14,-0.006621319327735797,6.384682673015874e-05
1999-09-15,-0.015978177307101937,0.0001382306203214286
1999-09-16,0.0039006892451407538,0.00013140833581349207
1999-09-17,0.01255554263398917,6.032207876587302e-05
1999-09-20,-0.0014020554580458366,3.419658278765873e-05
1999-09-21,-0.021282495543425206,0.00011481480001587302
1999-09-22,-0.0010764111463936743,0.00014517696603571427
1999-09-23,-0.02115788353735848,0.00020305579073015873
1999-09-24,-0.0009776583838991826,0.00035571809048015867
1999-09-27,0.006582516875453415,8.016470406349208e-05
1999-09-28,-0.0019455159103927144,0.00023380485644444444
1999-09-29,-0.012002667554836144,0.000154995248765873
1999-09-30,0.015162910657502415,0.00014870016700000002
1999-10-01,-0.002187012018525003,0.00017171720809920637
1999-10-04,0.017601721018449368,5.583707000396826e-05
1999-10-05,-0.0009564260368977173,0.0002570106628928572
1999-10-06,0.015194571854425298,8.720159175000001e-05
1999-10-07,-0.005670863627293521,7.780666934920636e-05
1999-10-08,0.015052255978215356,9.872896543253969e-05
1999-10-11,-0.0016354100431481555,3.287454581730159e-05
1999-10-12,-0.015551704029914681,7.267006200396825e-05
1999-10-13,-0.02622566979852614,0.00010848403557142856
1999-10-14,-0.0002441740212661969,0.0002424247283968254
1999-10-15,-0.025936953286707087,0.00028443337728571434
1999-10-18,0.007231218164167608,0.0004170369871468254
1999-10-19,0.00964263718988434,0.00017033649003571428
1999-10-20,0.009794599094981926,8.84495857777778e-05
1999-10-21,0.0058307788708296115,0.00012081493728571429
1999-10-22,0.008443113344637432,8.391426477777777e-05
1999-10-25,-0.0050573830422493415,0.00010068265792063493
1999-10-26,-0.012634299171948804,9.994069525396826e-05
1999-10-27,0.017931943438792786,0.00011102081625396824
1999-10-28,0.033532903040070394,8.118882289285715e-05
1999-10-29,0.017952291387651087,9.743257792063492e-05
1999-11-01,-0.010548249103472962,5.001984914285714e-05
1999-11-02,-0.0071710457574294395,0.00011387578889285714
1999-11-03,0.006710100499841332,0.00011330779557142855
1999-11-04,0.007581548288480455,6.315809906349206e-05
1999-11-05,0.009794276118785028,8.024030000396825e-05
1999-11-08,0.0009064174475597042,7.41152733968254e-05
1999-11-09,-0.009442247453203656,0.00010049059506349206
1999-11-10,0.007402152633376957,0.00012270282673015873
1999-11-11,0.0056567045253839154,3.533459980670634e-05
1999-11-12,0.0089846245910703,0.00011958422232142857
1999-11-15,0.0023451443626427704,4.9935235432539684e-05
1999-11-16,0.008330855263931625,0.00020822826603571426
1999-11-17,0.0026512855855527206,7.04945422857143e-05
1999-11-18,0.007036369242504392,5.6991528892857146e-05
1999-11-19,-0.0008767590981832996,3.697941728571428e-05
1999-11-22,-0.00021922570797716645,5.7356389587301585e-05
1999-11-23,-0.008812666103366062,0.00013429810009920633
1999-11-24,0.005296896824974695,8.24721054325397e-05
1999-11-26,-0.003748997489534389,5.7790395571428566e-05
1999-11-29,-0.003541534112270206,8.832284809920634e-05
1999-11-30,-0.011821021079856386,0.00010280361914682537
1999-12-01,0.008044368732752716,0.00012060592152777777
1999-12-02,0.005991283205402986,3.135051548587302e-05
1999-12-03,0.018196678146813028,8.389233809920635e-05
1999-12-06,-0.0074141543350680905,4.871154934920635e-05
1999-12-07,-0.008131238226192217,8.845906514285713e-05
1999-12-08,-0.006419055872448176,7.57248396825397e-05
1999-12-09,0.004873291637470523,0.00012018843289285714
1999-12-10,0.0033096727594958963,9.377530009920635e-05
1999-12-13,0.0017606337622284585,2.2312738941111106e-05
1999-12-14,-0.00972147591712158,6.698510228571429e-05
1999-12-15,0.005314574486208201,8.04831245873016e-05
1999-12-16,0.004406901430913379,6.886865334920634e-05
1999-12-17,0.006401636447136205,4.215317601587302e-05
1999-12-20,-0.007253763204397856,4.858413175e-05
1999-12-21,0.0151075060834156,0.00015316863581349207
1999-12-22,0.002603713412673514,5.789483876587302e-05
1999-12-23,0.015804674018006892,3.136279111682539e-05
1999-12-27,-0.0013881602199043996,5.1276897920634915e-05
1999-12-28,-0.0006407162488493157,2.799880001285714e-05
1999-12-29,0.004265909320276151,1.6782281790634924e-05
1999-12-30,-0.001171236602585779,2.867124206670635e-05
1999-12-31,0.001596934304466835,4.371334101587301e-05
2000-01-03,-0.009835050297377634,0.00019294975019444445
2000-01-04,-0.039891565902785864,0.00020548306800000004
2000-01-05,0.0017867707755057083,0.0003387641588928572
2000-01-06,-0.01620165164328302,0.00017774736573015871
2000-01-07,0.05645205910449125,0.0001278638333968254
2000-01-10,0.0034251025679798985,7.552762539682539e-05
2000-01-11,-0.012037715305178942,8.308306514285714e-05
2000-01-12,-0.009998175883157323,0.00015000120209920635
2000-01-13,0.013452028248501335,7.620250248015875e-05
2000-01-14,0.013486405296116999,9.14221533968254e-05
2000-01-18,-0.007898516086155993,9.172114692063492e-05
2000-01-19,0.00811132412567872,5.491453876587302e-05
2000-01-20,-0.015425227276523401,0.00016836903289285714
2000-01-21,-0.00216070001668367,6.126116667063492e-05
2000-01-24,-0.028752407607820274,0.0001970613029206349
2000-01-25,0.011292180507147087,0.0001910852171468254
2000-01-26,-0.007957483757487616,5.740983492063492e-05
2000-01-27,-0.004002443417094881,0.00019831014048015872
2000-01-28,-0.031691417329124505,0.000385563005015873
2000-01-31,0.02677756272052978,0.00022282514800000001
2000-02-01,0.009803681271794318,0.00012060315432142856
2000-02-02,0.0008866813561887454,0.00017888297019444445
2000-02-03,0.014951681463599265,0.00020936061209920638
2000-02-04,-0.004155597896153829,0.00011104338476587303
2000-02-07,-0.0015348556274012992,5.7867041920634925e-05
2000-02-08,0.013516547367694365,4.748915089285715e-05
2000-02-09,-0.021228565332245708,0.00011512415448015874
2000-02-10,0.001988574965690937,8.723100673015874e-05
2000-02-11,-0.020517811722317703,0.00019101904286111113
2000-02-14,0.0058413994084700605,0.00013081109809920635
2000-02-15,0.01124911030197584,0.00016422451834920636
2000-02-16,-0.014840155324412407,0.0001231078807777778
2000-02-17,-0.005183813283532679,0.00021566745289285715
2000-02-18,-0.02170351275725846,0.00021134869032142856
2000-02-22,-0.002542857874020754,0.00021562490006349206
2000-02-23,0.011739071168336501,0.00021284223819444443
2000-02-24,-0.020342958184603965,0.00039998700486111117
2000-02-25,-0.0036263396689726335,0.00028764661411111105
2000-02-28,0.020759926418388197,0.0003503681503214285
2000-02-29,0.009596159029738871,7.970962692063492e-05
2000-03-01,0.007249930218662826,0.00013630286067063492
2000-03-02,0.0006770910825997234,0.0001133627871468254
2000-03-03,0.018549767801304462,7.135929286111111e-05
2000-03-06,-0.009790849206965824,8.88683460357143e-05
2000-03-07,-0.019532472719879124,0.00030630978000396826
2000-03-08,-0.001254573711808149,0.0002587445337301588
2000-03-09,0.0288043621780405,0.00017469346768253968
2000-03-10,-0.005338013649606843,0.00016445871003571428
2000-03-13,-0.010987426688186197,0.0002523541243214285
2000-03-14,-0.014307048548920953,0.00020571791506349206
2000-03-15,0.02306220803476755,0.0003020623269999999
2000-03-16,0.04565634293390364,0.00033876647777777774
2000-03-17,0.006587495006018074,0.00022443413144444444
2000-03-20,-0.0051174293313316355,8.095287000396827e-05
2000-03-21,0.02031380007844774,0.00027237187358730155
2000-03-22,0.006055792703365093,7.810256057142857e-05
2000-03-23,0.01692901612394504,0.00017234183809920634
2000-03-24,0.005918750832563546,0.00025011553625396823
2000-03-27,-0.010638552469067974,0.0001433866973968254
2000-03-28,-0.005775684132766301,0.00017463019557142857
2000-03-29,0.0010340530135453108,0.0002184591514325397
2000-03-30,-0.016880268181847846,0.0003110577800634921
2000-03-31,0.011285112874062087,0.0002921750358134921
2000-04-03,0.005801537671242585,0.00021265296057142857
2000-04-04,-0.007465797974280264,0.0012700997700357142
2000-04-05,-0.006263960460761275,0.0005307613088928573
2000-04-06,0.008655375326496184,0.00013388231111111112
2000-04-07,0.006313360558502623,0.00010212133492063493
2000-04-10,-0.003928521645431005,0.00013744371209920635
2000-04-11,-0.0029046120294085043,0.0003448341120039683
2000-04-12,-0.02780835084760991,0.00040539484673015875
2000-04-13,-0.013983288496180357,0.0005201106868611111
2000-04-14,-0.05889354795446078,0.0015717916355714285
2000-04-17,0.03433086783075989,0.0008613011962539683
2000-04-18,0.02607789515386738,0.00037080197019444445
2000-04-19,-0.0093451406849967,0.00017080214744444447
2000-04-20,0.00479234144030638,0.00014702111239682538
2000-04-24,-0.01092448761964171,0.00018745920003571432
2000-04-25,0.040681806101754425,0.00017000614414285715
2000-04-26,-0.011348868397882406,0.00010430749358730158
2000-04-27,-0.003312620122478016,0.00034537008014285715
2000-04-28,-0.006226535219910012,0.00021241418668253972
2000-05-01,0.013477752116014763,0.0001128201626825397
2000-05-02,-0.020176497416551697,0.0001027486973968254
2000-05-03,-0.02369564535048241,0.000264853858765873
2000-05-04,0.007520418201467649,0.00017000285873015872
2000-05-05,0.012047138564709847,0.00016698396014285714
2000-05-08,-0.007539908263718864,9.357775781349207e-05
2000-05-09,-0.008039683717147916,0.00013492226057142858
2000-05-10,-0.022814192238257647,0.0002966433402539682
2000-05-11,0.02259329483617467,0.00010579896067063494
2000-05-12,0.010779871411803477,0.00011550838619444447
2000-05-15,0.017139211180552394,0.00010272443432142858
2000-05-16,0.009633050687973821,0.00023204164375
2000-05-17,-0.010493928461476898,9.035317157142857e-05
2000-05-18,-0.012346932264756028,7.926706173015872e-05
2000-05-19,-0.015817761218172244,0.00018096837143253967
2000-05-22,-0.007557449715224429,0.00042013788673015876
2000-05-23,-0.014834942930072259,0.00023167331003571428
2000-05-24,0.016172902739131523,0.0003946079668611111
2000-05-25,-0.017305975330764056,0.00022380416768253967
2000-05-26,0.0011330725916325335,0.00018574849448015873
2000-05-30,0.032088316373066306,9.843750000000001e-05
2000-05-31,0.002190436348109337,0.0001756706412857143
2000-06-01,0.017354273790116892,0.00012114474673015872
2000-06-02,0.017269290242134083,5.0182151253968255e-05
2000-06-05,-0.004873407954315567,8.510488458730158e-05
2000-06-06,-0.004470580982567363,7.305183492063491e-05
2000-06-07,0.006910779960984215,8.303369209920636e-05
2000-06-08,-0.003928118880575759,7.549916014285714e-05
2000-06-09,-0.0021290869550378844,0.00010609982232142856
2000-06-12,-0.01179454598284213,5.478577381349207e-05
2000-06-13,0.018592829172586534,0.00014394845873015873
2000-06-14,0.001692131621767956,0.00013820099667063494
2000-06-15,0.0021119115640075847,8.382772876587302e-05
2000-06-16,-0.008250804117091448,7.051675803571429e-05
2000-06-19,0.012709329175329742,0.00010630366501587303
2000-06-20,-0.003584875680029853,0.00012239180809920635
2000-06-21,-0.0004225914875393144,6.0304466765873014e-05
2000-06-22,-0.015332485946947472,0.00011278671000396823
2000-06-23,-0.008620543675363912,0.00011860665657142858
2000-06-26,0.01279692908074459,6.050912006349206e-05
2000-06-27,-0.00740045872359385,5.27936811468254e-05
2000-06-28,0.0027946878670794817,6.3995905015873e-05
2000-06-29,-0.00949095012928769,8.445757358730158e-05
2000-06-30,0.007557168680390802,7.794453373015873e-05
2000-07-03,0.013672384772214663,9.533607143253968e-05
2000-07-05,-0.01820004340024539,9.956445714682541e-05
2000-07-06,0.007748389860938509,5.937276889285714e-05
2000-07-07,0.015953010082907504,4.902244289285714e-05
2000-07-10,-0.0016894109134728552,4.974134000396826e-05
2000-07-11,0.0021119411925170084,0.00011091198858730157
2000-07-12,0.006517225742766364,4.365921381349206e-05
2000-07-13,0.004390772681039934,3.943522780321428e-05
2000-07-14,0.009758140064441534,3.7298357779206355e-05
2000-07-17,-0.0016539695740336313,2.2191143050158726e-05
2000-07-18,-0.00820828253860828,3.94164001143254e-05
2000-07-19,-0.008065791897791108,5.0924754321428564e-05
2000-07-20,0.013787228141508123,6.06807471468254e-05
2000-07-21,-0.019694627071065618,6.286207557142857e-05
2000-07-24,-0.0057295348228674214,5.255776676587302e-05
2000-07-25,0.0031873244907254517,5.923305803571429e-05
2000-07-26,-0.009806134436771252,9.137999603571427e-05
2000-07-27,-0.0034335310255073637,0.00013944494781349207
2000-07-28,-0.022829789871019912,0.00022152937728571432
2000-07-31,0.006357685877738994,0.0001110805614325397
2000-08-01,0.006100204286044075,8.273661601587301e-05
2000-08-02,0.004983325070238465,6.741060673015874e-05
2000-08-03,0.006892389603529558,0.00011283354514285713
2000-08-04,0.0053512541310754,6.65527222857143e-05
2000-08-07,0.011885109587536746,4.035440733730159e-05
2000-08-08,0.003790431843024855,4.077889834920635e-05
2000-08-09,-0.008442715598962813,6.846775125396825e-05
2000-08-10,-0.004887296069186142,4.032e-05
2000-08-11,0.004674942487717715,6.687275486111112e-05
2000-08-14,0.012639481915361017,3.881456087337302e-05
2000-08-15,-0.000837110330778934,2.976524497920635e-05
2000-08-16,-0.0035683226512350785,4.449817157142857e-05
2000-08-17,0.01045849412903177,7.323393175e-05
2000-08-18,-0.003334695655231812,4.239810803571429e-05
2000-08-21,0.0054132376579101305,3.479432016765873e-05
2000-08-22,-0.001662773251341676,4.1728083432539676e-05
2000-08-23,0.003943850925710812,4.851653644444445e-05
2000-08-24,0.003103329448216563,2.263789955571428e-05
2000-08-25,-0.0004137148009686342,2.004066840480159e-05
2000-08-28,0.0034030550704340357,2.8464040183492063e-05
2000-08-29,0.00020617604454198357,2.4087978840039684e-05
2000-08-30,-0.009619010948253681,2.8085531885873015e-05
2000-08-31,0.01321588789581174,4.115063448015874e-05
2000-09-01,0.001024983703871385,6.0081604003968256e-05
2000-09-05,-0.008024291713756071,3.134712952777778e-05
2000-09-06,-0.01142636340941916,6.491838577777777e-05
2000-09-07,0.00852994870952184,3.303568680142857e-05
2000-09-08,-0.006860413347975047,5.172444667063493e-05
2000-09-11,-0.0014605615440750341,0.0001061115022857143
2000-09-12,-0.007338428073228265,6.385991448015873e-05
2000-09-13,0.0026270420997898114,9.285400406349206e-05
2000-09-14,0.005024526022648246,4.512141543253969e-05
2000-09-15,-0.022120548490730307,7.091617906349206e-05
2000-09-18,-0.009246642036556452,9.897824057142855e-05
2000-09-19,0.009032409263364904,8.052721114682539e-05
2000-09-20,-0.007413536621302619,0.00014526958025396825
2000-09-21,-0.015322407645856906,0.00011416637575
2000-09-22,0.018015181886510412,0.0001704368076825397
2000-09-25,-0.007124141217726532,7.360420977777779e-05
2000-09-26,-0.012863464889342424,0.0001115830554325397
2000-09-27,0.005252947755886694,0.00013648972857142858
2000-09-28,0.012796418360813355,8.44506266825397e-05
2000-09-29,-0.009527697003091085,9.353266934920635e-05
2000-10-02,0.0015218646416244042,0.0001314401111468254
2000-10-03,-0.009385571056864883,0.00010708578781349206
2000-10-04,0.008298702200556285,0.0002066025024801587
2000-10-05,0.0034736655183822407,0.00011424177352777777
2000-10-06,-0.021911175487037582,0.00025548395911111115
2000-10-09,-0.007561351542241468,0.00012748231625396824
2000-10-10,-0.016655585185630706,0.00020645584458730157
2000-10-11,-0.008432728183080052,0.00038934986200396825
2000-10-12,-0.025265345248802973,0.0008303153187658729
2000-10-13,0.032790214406173135,0.00021500558476587303
2000-10-16,0.004533225128884766,9.301432539682541e-05
2000-10-17,-0.025190337887498693,0.00018330629157142856
2000-10-18,-0.0037177568732253974,0.0006329380580357142
2000-10-19,0.037016129706709755,0.00011129046067063494
2000-10-20,0.004252637642164991,8.303484014285714e-05
2000-10-23,0.004457199895264274,0.00012274330209920636
2000-10-24,-0.0066931443523312595,0.00015520864032142858
2000-10-25,-0.023786262129177338,0.00023211265834920637
2000-10-26,0.0027471569013162167,0.0003823290412857143
2000-10-27,0.01879806480484625,0.00023635080357142855
2000-10-30,0.008934184775346132,0.00015061441428571427
2000-10-31,0.01708729067916881,8.357990628571429e-05
2000-11-01,-0.003394113173753155,0.00011891970057142855
2000-11-02,0.0016435418693880877,9.0172428765873e-05
2000-11-03,0.0005471643426320227,9.189860333730161e-05
2000-11-06,0.006980165948347938,4.755602692063492e-05
2000-11-07,-0.0002180349095910472,5.024018000396825e-05
2000-11-08,-0.022423662729070593,0.0001311470572857143
2000-11-09,-0.0037864702824856877,0.0003124926414325397
2000-11-10,-0.024626104830105966,0.00018624334476587302
2000-11-13,-0.007807118533897928,0.0003985998426825397
2000-11-14,0.025940408831979234,0.00018893176032142858
2000-11-15,0.0031404040759710483,0.00020424601944444442
2000-11-16,-0.015798985909081686,0.00012218421739682538
2000-11-17,-0.005359564953763218,0.00032408586048015875
2000-11-20,-0.01439751428961511,0.00021263458858730158
2000-11-21,0.00509112952255375,0.0001889577372857143
2000-11-22,-0.024181178451001983,0.00024106135277777776
2000-11-24,0.02024976642173737,9.296815811111111e-05
2000-11-27,0.008767483080870164,0.00010127008928571428
2000-11-28,-0.017379171908317836,0.00019081710803571433
2000-11-29,-0.0018720138061230074,0.00026865030501587296
2000-11-30,-0.008702662528047966,0.000317308335813492
2000-12-01,-0.0004725131366640767,0.0001993689723214286
2000-12-04,0.008472600180549072,0.00038851005003571424
2000-12-05,0.032283032346223095,0.00013340749728571428
2000-12-06,-0.016126632176548306,0.00020722048514285713
2000-12-07,-0.013815332110814538,7.699531125396825e-05
2000-12-08,0.002334801995396596,0.00023600035381349209
2000-12-11,0.034165800654443856,0.00010713794432142855
2000-12-12,-0.004291855952613055,5.159043032142857e-05
2000-12-13,-0.013791961507487294,0.00015342914057142856
2000-12-14,-0.012821436791783825,0.00018064649333730158
2000-12-15,-0.02284611785339763,0.00023715724268253964
2000-12-18,0.013273702645923535,0.00012777979374999998
2000-12-19,-0.020577106533222533,0.0004447897715714285
2000-12-20,-0.02939101608350292,0.0003973783202539683
2000-12-21,0.006906992603940232,0.00033854621914682537
2000-12-22,0.029549243960624416,0.00011783816003571429
2000-12-26,0.010682802030364869,8.924881333730157e-05
2000-12-27,0.007293221297906882,0.0001250572044801587
2000-12-28,0.0030425480347444633,7.047233003571428e-05
2000-12-29,-0.019111259324787966,8.547488768253969e-05
2001-01-02,-0.01826960827890023,0.00019220844003571427
2001-01-03,0.04691695848931765,0.002271163102099206
2001-01-04,-0.010822179526956077,0.00024320805248015875
2001-01-05,-0.03318788385973992,0.000388934812
2001-01-08,0.007711176392411367,0.0002173321453373016
2001-01-09,-0.002644103743860704,0.0001538242191468254
2001-01-10,0.017416597298910652,0.0002614652488928571
2001-01-11,0.0009452708799875253,0.00011415022232142858
2001-01-12,-0.0018917951160384305,0.00017925724809920635
2001-01-16,0.006371988162856113,8.90430222857143e-05
2001-01-17,0.0045765008961851095,0.00010636602539682541
2001-01-18,0.009902739611010958,0.00010086731199999998
